City_ID,City,Country,Date,Current Description,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
525,Limache,CL,2022-07-28 19:53:18,clear sky,-33.0167,-71.2667,68.7,28,0,2.73
526,Ribeira Brava,PT,2022-07-28 19:53:18,clear sky,32.65,-17.0667,75.7,84,1,1.83
527,Ostrovnoy,RU,2022-07-28 19:53:19,broken clouds,68.0531,39.5131,50.25,90,69,14.29
528,Nouakchott,MR,2022-07-28 19:50:34,clear sky,18.0858,-15.9785,82.33,79,5,18.86
529,Rundu,NA,2022-07-28 19:53:19,clear sky,-17.9333,19.7667,61.11,29,7,6.26
530,Diego De Almagro,CL,2022-07-28 19:53:20,overcast clouds,-26.3667,-70.05,76.37,16,90,5.93
531,Hammerfest,NO,2022-07-28 19:51:52,broken clouds,70.6634,23.6821,48.65,93,75,10.36
532,Sibut,CF,2022-07-28 19:53:20,overcast clouds,5.718,19.0739,69.64,97,100,2.19
533,Lahij,YE,2022-07-28 19:51:59,few clouds,13.1667,44.5833,88.72,44,19,1.95
534,Sebina,BW,2022-07-28 19:53:21,clear sky,-20.8667,27.25,57.52,40,0,10.38
535,Oranjemund,NA,2022-07-28 19:53:21,scattered clouds,-28.55,16.4333,54.18,91,25,7.99
536,Lev Tolstoy,RU,2022-07-28 19:53:22,overcast clouds,53.2134,39.446,65.55,92,97,7.2
537,Aksarka,RU,2022-07-28 19:53:22,scattered clouds,66.5606,67.7975,61.79,66,35,7.16
538,Jawhar,SO,2022-07-28 19:53:22,clear sky,2.7809,45.5005,73.78,82,5,14.97
539,Fairbanks,US,2022-07-28 19:53:23,few clouds,64.8378,-147.7164,63.01,65,20,5.01
540,Kiunga,PG,2022-07-28 19:53:23,overcast clouds,-6.1219,141.2906,73.76,99,95,2.75
541,Hualmay,PE,2022-07-28 19:53:05,few clouds,-11.0964,-77.6139,66.02,73,18,9.78
542,Usogorsk,RU,2022-07-28 19:53:24,broken clouds,63.4106,48.6872,65.86,90,60,5.37
543,Nizhniy Tagil,RU,2022-07-28 19:53:24,broken clouds,57.9194,59.965,53.85,88,58,4.05
544,Mahibadhoo,MV,2022-07-28 19:53:25,broken clouds,3.7833,72.9667,82.0,75,74,14.38
545,Akdepe,TM,2022-07-28 19:53:25,clear sky,42.0551,59.3788,84.29,29,4,9.4
546,Havre-Saint-Pierre,CA,2022-07-28 19:53:25,overcast clouds,50.2334,-63.5986,64.76,77,100,14.97
547,Ailigandi,PA,2022-07-28 19:53:26,overcast clouds,9.2333,-78.0167,75.88,91,100,3.0
548,Marzuq,YE,2022-07-28 19:53:26,overcast clouds,14.4,46.4667,84.33,43,99,5.99
549,Arman,RU,2022-07-28 19:53:27,light rain,59.7,150.1667,53.02,96,100,4.99
550,Kenai,US,2022-07-28 19:52:12,clear sky,60.5544,-151.2583,67.03,50,0,6.91
551,Newala,TZ,2022-07-28 19:54:27,overcast clouds,-10.9431,39.2787,62.46,86,96,5.17
552,Vallenar,CL,2022-07-28 19:54:27,overcast clouds,-28.5708,-70.7581,71.24,30,93,2.8
553,Abramovka,RU,2022-07-28 19:54:28,broken clouds,51.1886,41.0202,70.81,70,81,3.53
554,Aykhal,RU,2022-07-28 19:49:39,clear sky,66.0,111.5,67.55,67,9,4.45
555,Odienne,CI,2022-07-28 19:54:28,scattered clouds,9.51,-7.5692,72.18,92,29,4.81
556,Ternate,ID,2022-07-28 19:54:29,broken clouds,0.8,127.4,79.45,81,84,3.74
557,Tazmalt,DZ,2022-07-28 19:54:29,clear sky,36.3868,4.3989,84.78,43,0,4.68
558,Capaccio,IT,2022-07-28 19:54:29,clear sky,40.4244,15.0809,79.05,80,1,1.86
559,Odessa,UA,2022-07-28 19:54:30,clear sky,46.4775,30.7326,76.69,59,8,9.46
560,Ahipara,NZ,2022-07-28 19:54:30,overcast clouds,-35.1667,173.1667,56.3,73,99,10.71
561,Santa Fe,AR,2022-07-28 19:54:31,light rain,-31.6333,-60.7,66.0,32,0,15.01
562,Kemin,KG,2022-07-28 19:54:31,overcast clouds,42.7846,75.6892,65.61,81,99,6.55
563,Kirovskiy,RU,2022-07-28 19:54:31,broken clouds,45.0917,133.5136,69.49,96,84,2.06
564,Les Cayes,HT,2022-07-28 19:54:32,broken clouds,18.2,-73.75,85.28,61,77,12.03
565,Luanda,AO,2022-07-28 19:54:32,broken clouds,-8.8368,13.2343,69.33,85,55,10.38
566,Zheleznodorozhnyy,RU,2022-07-28 19:52:18,overcast clouds,55.7503,38.0042,67.55,93,100,10.42
567,Tuatapere,NZ,2022-07-28 19:54:33,overcast clouds,-46.1333,167.6833,40.05,91,91,2.77
568,Maputo,MZ,2022-07-28 19:50:36,few clouds,-25.9653,32.5892,65.88,82,20,5.99
569,Ucluelet,CA,2022-07-28 19:54:33,scattered clouds,48.9329,-125.5528,64.71,76,39,7.67
570,Erzincan,TR,2022-07-28 19:54:33,clear sky,39.75,39.5,70.59,40,0,5.99
571,Tharad,IN,2022-07-28 19:54:34,overcast clouds,24.3961,71.6267,83.48,76,96,12.21
572,Manta,EC,2022-07-28 19:52:31,scattered clouds,-0.95,-80.7333,78.58,73,40,6.91
573,Yerbogachen,RU,2022-07-28 19:54:34,overcast clouds,61.2767,108.0108,62.56,96,100,5.17
574,Szydlowiec,PL,2022-07-28 19:54:35,clear sky,51.2282,20.8611,57.29,62,0,5.44
575,Naze,JP,2022-07-28 19:54:13,few clouds,28.3667,129.4833,79.72,81,24,13.33
576,Edendale,ZA,2022-07-28 19:54:35,scattered clouds,-29.6528,30.3147,56.57,70,27,4.29
577,Novo Oriente,BR,2022-07-28 19:54:35,scattered clouds,-5.5344,-40.7742,90.97,28,31,5.17
578,Adre,TD,2022-07-28 19:54:36,light rain,13.4667,22.2,77.34,70,82,9.93
579,Buritis,BR,2022-07-28 19:51:09,clear sky,-15.6178,-46.4233,84.29,23,1,1.05
580,Nakamura,JP,2022-07-28 19:54:36,few clouds,32.9833,132.9333,77.38,93,18,7.85
581,Ivankiv,UA,2022-07-28 19:54:37,overcast clouds,50.9386,29.8943,66.29,58,85,3.51
582,Codrington,AU,2022-07-28 19:54:04,few clouds,-38.2667,141.9667,44.92,77,13,5.17
583,Maneadero,MX,2022-07-28 19:54:37,few clouds,31.7167,-116.5667,75.09,75,18,4.0
584,Bilibino,RU,2022-07-28 19:54:38,few clouds,68.0546,166.4372,50.99,54,11,4.23
585,Mumbwa,ZM,2022-07-28 19:52:52,clear sky,-14.9783,27.0619,58.62,46,9,5.32
586,Mayumba,GA,2022-07-28 19:54:38,broken clouds,-3.432,10.6554,69.73,90,64,4.5
587,Paamiut,GL,2022-07-28 19:54:39,overcast clouds,61.994,-49.6678,41.85,92,100,18.75
588,Kisangani,CD,2022-07-28 19:54:39,overcast clouds,0.5167,25.2,70.9,96,99,1.45
589,Quesnel,CA,2022-07-28 19:54:39,clear sky,52.9999,-122.5029,86.5,32,0,3.44
590,Birjand,IR,2022-07-28 19:54:40,few clouds,32.8663,59.2211,82.87,23,20,9.22
591,Clarence Town,AU,2022-07-28 19:54:40,overcast clouds,-32.5833,151.7833,53.85,74,99,3.98
592,La Union,PE,2022-07-28 19:54:41,clear sky,-5.4,-80.75,83.97,40,4,12.77
593,Nagato,JP,2022-07-28 19:54:41,clear sky,34.3833,131.2,78.35,87,0,4.25
594,Bartica,GY,2022-07-28 19:54:41,moderate rain,6.4,-58.6167,79.12,84,53,2.66
595,Nicoya,CR,2022-07-28 19:54:42,overcast clouds,10.1483,-85.452,84.47,69,100,2.64
596,Sioux City,US,2022-07-28 19:52:07,overcast clouds,42.5,-96.4003,75.11,19,87,12.35
597,Bourail,NC,2022-07-28 19:55:42,clear sky,-21.5667,165.4833,63.03,85,0,5.06
598,Morgan City,US,2022-07-28 19:55:43,broken clouds,29.6994,-91.2068,84.0,62,54,6.62
599,Natal,BR,2022-07-28 19:52:13,few clouds,-5.795,-35.2094,84.42,65,20,16.11
600,Kharp,RU,2022-07-28 19:55:43,overcast clouds,66.8014,65.8081,60.75,66,98,3.22
601,Yangjiang,CN,2022-07-28 19:55:44,broken clouds,21.85,111.9667,80.47,89,73,4.25
602,Amapa,BR,2022-07-28 19:50:49,overcast clouds,1.0,-52.0,77.05,94,100,2.13
603,George Town,MY,2022-07-28 19:54:27,few clouds,5.4112,100.3354,80.89,85,20,4.61
604,Digboi,IN,2022-07-28 19:55:44,scattered clouds,27.3833,95.6333,74.61,98,35,1.43
605,Alice Springs,AU,2022-07-28 19:55:45,scattered clouds,-23.7,133.8833,35.15,51,29,0.0
606,Conil,FR,2022-07-28 19:55:45,overcast clouds,44.9673,3.7177,57.88,71,99,1.05
607,Naryan-Mar,RU,2022-07-28 19:55:45,light rain,67.6713,53.087,64.36,96,98,4.63
608,Liverpool,GB,2022-07-28 19:54:04,few clouds,53.4106,-2.9779,65.91,77,20,5.75
609,Bata,GQ,2022-07-28 19:55:46,broken clouds,1.8639,9.7658,75.78,84,70,11.25
610,Chatellerault,FR,2022-07-28 19:55:46,overcast clouds,46.8,0.5333,77.72,35,100,4.45
611,San Onofre,CO,2022-07-28 19:55:47,overcast clouds,9.7359,-75.5263,81.5,80,92,9.08
612,Taltal,CL,2022-07-28 19:55:47,overcast clouds,-25.4,-70.4833,64.06,70,99,6.53
613,Salalah,OM,2022-07-28 19:55:47,overcast clouds,17.0151,54.0924,74.95,93,90,5.84
614,Kedrovyy,RU,2022-07-28 19:55:48,broken clouds,56.1667,91.8167,63.01,93,62,1.05
615,Andrelandia,BR,2022-07-28 19:55:48,clear sky,-21.7397,-44.3092,71.04,40,5,5.3
616,Otta,NO,2022-07-28 19:55:48,broken clouds,61.7712,9.5353,56.82,55,73,3.11
617,Port-Gentil,GA,2022-07-28 19:54:29,scattered clouds,-0.7193,8.7815,75.16,83,40,8.05
618,Reconquista,AR,2022-07-28 19:55:49,overcast clouds,-29.15,-59.65,57.99,67,100,13.2
619,Kaseda,JP,2022-07-28 19:55:49,broken clouds,31.4167,130.3167,79.7,84,84,13.09
620,Grants Pass,US,2022-07-28 19:55:50,clear sky,42.439,-123.3284,103.8,42,0,0.0
621,Nara,JP,2022-07-28 19:55:50,scattered clouds,34.6851,135.8049,81.5,62,37,3.13
622,Matay,EG,2022-07-28 19:55:50,clear sky,28.419,30.7792,91.17,14,0,10.51
623,Aykino,RU,2022-07-28 19:55:51,few clouds,62.2248,49.9922,61.83,73,16,4.47
624,Lensk,RU,2022-07-28 19:55:51,overcast clouds,60.7253,114.9278,65.52,90,100,1.21
625,Palanpur,IN,2022-07-28 19:55:51,overcast clouds,24.1667,72.4333,80.73,78,96,5.64
626,Lahad Datu,MY,2022-07-28 19:55:52,overcast clouds,5.0268,118.327,75.27,90,99,1.79
627,Bardiyah,LY,2022-07-28 19:55:52,clear sky,31.7561,25.0865,79.11,75,0,10.2
628,Gijon,ES,2022-07-28 19:55:44,overcast clouds,43.5357,-5.6615,69.01,85,100,5.01
629,Wundanyi,KE,2022-07-28 19:55:53,few clouds,-3.4019,38.364,58.03,85,24,6.76
630,Chabahar,IR,2022-07-28 19:55:53,overcast clouds,25.2919,60.643,81.91,78,100,9.73
631,Puerto Cabello,VE,2022-07-28 19:55:53,broken clouds,10.4731,-68.0125,81.95,85,60,8.68
632,Yibin,CN,2022-07-28 19:55:54,clear sky,28.7667,104.6238,77.45,90,0,2.35
633,Portland,US,2022-07-28 19:55:54,few clouds,45.5234,-122.6762,94.98,49,16,3.0
634,Traverse City,US,2022-07-28 19:55:54,clear sky,44.7631,-85.6206,73.6,56,1,11.48
635,Varhaug,NO,2022-07-28 19:55:55,clear sky,58.6147,5.6457,59.7,80,4,6.29
636,Bosaso,SO,2022-07-28 19:55:55,clear sky,11.2842,49.1816,92.39,38,0,18.68
637,Acapulco,MX,2022-07-28 19:51:28,broken clouds,16.8634,-99.8901,82.96,69,75,3.47
638,Koster,ZA,2022-07-28 19:55:56,clear sky,-25.863,26.8976,53.04,43,10,6.4
639,Keita,NE,2022-07-28 19:55:56,overcast clouds,14.7551,5.7749,79.83,65,100,5.88
640,Sedalia,US,2022-07-28 19:55:47,broken clouds,38.7045,-93.2283,80.31,52,76,9.62
641,Xining,CN,2022-07-28 19:55:56,overcast clouds,36.6167,101.7667,55.67,64,99,1.99
642,Poitiers,FR,2022-07-28 19:54:35,clear sky,46.5833,0.3333,77.41,44,0,6.91
643,Zhanakorgan,KZ,2022-07-28 19:55:57,clear sky,43.9098,67.2495,80.11,34,0,6.53
644,Bereda,ES,2022-07-28 19:55:57,few clouds,43.2686,-7.5406,68.41,94,12,2.73
645,Pangnirtung,CA,2022-07-28 19:55:58,fog,66.1451,-65.7125,50.0,93,100,16.11
646,Sarandi,BR,2022-07-28 19:56:58,clear sky,-23.4436,-51.8739,85.55,35,0,11.5
647,Lazarev,RU,2022-07-28 19:56:58,overcast clouds,52.225,141.5131,59.2,95,100,11.95
648,Port Hardy,CA,2022-07-28 19:56:59,clear sky,50.6996,-127.4199,66.38,77,0,4.61
649,Vestmannaeyjar,IS,2022-07-28 19:56:59,broken clouds,63.4427,-20.2734,50.99,81,75,5.75
650,Tual,ID,2022-07-28 19:56:59,broken clouds,-5.6667,132.75,78.19,86,78,22.82
651,Yurga,RU,2022-07-28 19:53:17,clear sky,55.7231,84.8861,57.49,84,10,7.67
652,Umm Lajj,SA,2022-07-28 19:57:00,overcast clouds,25.0213,37.2685,90.09,41,99,7.92
653,Nenjiang,CN,2022-07-28 19:57:00,light rain,49.1833,125.2167,65.19,97,100,3.98
654,Bandarbeyla,SO,2022-07-28 19:57:01,broken clouds,9.4942,50.8122,76.6,81,59,26.87
655,Agadez,NE,2022-07-28 19:57:01,overcast clouds,19.75,10.25,95.2,18,100,3.94
656,Marratxi,ES,2022-07-28 19:57:01,few clouds,39.6421,2.7539,82.69,63,20,4.61
657,Wenzhou,CN,2022-07-28 19:57:02,clear sky,27.9994,120.6668,78.3,82,0,1.77
658,Maniitsoq,GL,2022-07-28 19:55:21,overcast clouds,65.4167,-52.9,41.63,87,91,1.83
659,Tadine,NC,2022-07-28 19:57:02,clear sky,-21.55,167.8833,68.58,75,0,12.75
660,Taiyuan,CN,2022-07-28 19:57:03,clear sky,37.8694,112.5603,67.86,77,0,4.47
661,Morant Bay,JM,2022-07-28 19:57:04,few clouds,17.8815,-76.4093,85.62,72,23,9.48
662,Sibolga,ID,2022-07-28 19:57:04,overcast clouds,1.7427,98.7792,76.08,90,100,2.62
663,Namtsy,RU,2022-07-28 19:57:05,clear sky,62.7161,129.6658,68.7,68,0,0.56
664,Narrabri,AU,2022-07-28 19:57:05,clear sky,-30.3167,149.7833,42.26,85,1,5.23
665,Qiongshan,CN,2022-07-28 19:57:05,clear sky,20.0058,110.3542,80.58,94,0,2.24
666,Havoysund,NO,2022-07-28 19:53:09,broken clouds,70.9963,24.6622,50.23,83,56,11.1
667,Jurm,AF,2022-07-28 19:57:06,clear sky,36.8648,70.8342,71.91,50,0,1.52
668,Belmonte,BR,2022-07-28 19:57:06,clear sky,-15.8631,-38.8828,73.06,74,1,6.96
669,Bose,IT,2022-07-28 19:57:07,clear sky,45.4612,8.0137,72.99,91,7,5.37
670,Dekar,BW,2022-07-28 19:57:07,clear sky,-21.5333,21.9333,61.2,34,0,10.33
671,Malabo,GQ,2022-07-28 19:57:08,thunderstorm,3.75,8.7833,76.86,100,40,9.22
672,Shwebo,MM,2022-07-28 19:57:08,broken clouds,22.5667,95.7,82.49,71,84,3.65
673,Yeniseysk,RU,2022-07-28 19:57:08,scattered clouds,58.4497,92.1703,56.97,84,28,4.23
674,Jacmel,HT,2022-07-28 19:55:57,scattered clouds,18.2342,-72.5347,87.64,63,37,6.53
675,Dhidhdhoo,MV,2022-07-28 19:57:09,overcast clouds,6.8833,73.1,80.92,80,100,17.54
676,Matadi,CD,2022-07-28 19:57:10,overcast clouds,-5.8167,13.45,73.65,71,93,8.75
677,Paranhos,BR,2022-07-28 19:57:10,scattered clouds,-23.8928,-55.4311,88.54,22,39,6.46
678,Jutai,BR,2022-07-28 19:57:11,broken clouds,-5.1833,-68.9,80.87,75,78,2.95
679,Angul,IN,2022-07-28 19:57:11,overcast clouds,20.85,85.1,82.47,76,100,1.7
680,Sao Tome,ST,2022-07-28 19:57:11,overcast clouds,0.3365,6.7273,73.53,76,100,8.72
681,Roma,US,2022-07-28 19:57:12,broken clouds,43.2128,-75.4557,85.73,83,75,12.66
682,Biak,ID,2022-07-28 19:57:12,overcast clouds,-0.9131,122.8766,74.84,89,96,7.02
683,Zafra,ES,2022-07-28 19:57:13,clear sky,38.4167,-6.4167,83.03,32,0,9.93
684,Esso,RU,2022-07-28 19:57:13,light rain,55.9333,158.7,53.92,86,96,3.89
685,Gondar,ET,2022-07-28 19:57:14,moderate rain,12.6,37.4667,57.6,93,100,5.44
686,Soyo,AO,2022-07-28 19:57:14,scattered clouds,-6.1349,12.3689,70.97,84,28,6.82
687,Utete,TZ,2022-07-28 19:57:15,clear sky,-7.986,38.758,69.31,95,7,4.09
688,Farah,AF,2022-07-28 19:57:15,overcast clouds,32.5,62.5,91.6,19,96,3.67
689,Narsaq,GL,2022-07-28 19:57:16,broken clouds,60.9167,-46.05,49.42,60,52,6.08
690,Umea,SE,2022-07-28 19:57:16,broken clouds,63.8284,20.2597,57.13,82,75,5.75
691,Athni,IN,2022-07-28 19:57:16,overcast clouds,16.7333,75.0667,79.93,75,99,6.15
692,Sao Jose Da Coroa Grande,BR,2022-07-28 19:53:06,few clouds,-8.8978,-35.1478,76.12,82,18,5.68
693,Alappuzha,IN,2022-07-28 19:57:17,overcast clouds,9.49,76.3264,78.01,90,100,6.44
694,Teo,ES,2022-07-28 19:58:18,few clouds,42.75,-8.5,72.03,73,20,6.91
695,Sabzevar,IR,2022-07-28 19:58:18,few clouds,36.2126,57.6819,87.08,25,20,21.85
696,Rancho Palos Verdes,US,2022-07-28 19:55:02,clear sky,33.7445,-118.387,87.98,80,7,5.99
697,Ambilobe,MG,2022-07-28 19:58:19,few clouds,-13.2,49.05,66.67,88,15,3.4
698,Belize,BZ,2022-07-28 19:58:19,overcast clouds,17.25,-88.75,91.72,71,97,7.31
699,Okuchi,JP,2022-07-28 19:58:19,scattered clouds,32.0667,130.6167,73.02,93,47,3.96
700,Lake Elsinore,US,2022-07-28 19:58:20,clear sky,33.6681,-117.3273,95.94,27,6,3.0
701,Virginia Beach,US,2022-07-28 19:54:12,broken clouds,36.8529,-75.978,97.02,60,75,9.22
702,Chongoyape,PE,2022-07-28 19:58:20,broken clouds,-6.6406,-79.3892,84.87,46,77,7.85
703,Antofagasta,CL,2022-07-28 19:58:21,scattered clouds,-23.65,-70.4,60.08,78,42,9.62
704,Zlitan,LY,2022-07-28 19:58:21,clear sky,32.4674,14.5687,81.16,77,0,4.03
705,Nizhnyaya Tavda,RU,2022-07-28 19:58:22,few clouds,57.6731,66.1725,55.53,86,21,7.58
706,Tanete,ID,2022-07-28 19:58:22,overcast clouds,-3.9443,119.7848,73.65,94,94,5.97
707,Prince Rupert,CA,2022-07-28 19:54:32,clear sky,54.3161,-130.3201,66.29,84,0,12.66
708,Nichinan,JP,2022-07-28 19:58:23,broken clouds,31.6,131.3667,79.05,91,62,12.12
709,Sao Joao Da Barra,BR,2022-07-28 19:57:36,broken clouds,-21.6403,-41.0511,78.89,79,51,18.97
710,Farafangana,MG,2022-07-28 19:58:23,scattered clouds,-22.8167,47.8333,67.03,84,30,2.62
711,Kamenka,RU,2022-07-28 19:58:23,overcast clouds,51.3223,42.7678,73.29,59,92,2.44
712,Imbituba,BR,2022-07-28 19:56:53,moderate rain,-28.24,-48.6703,78.85,77,100,5.82
713,Konya,TR,2022-07-28 19:56:54,clear sky,38.1667,32.5,74.3,21,0,3.36
714,Gazojak,TM,2022-07-28 19:58:24,clear sky,41.1875,61.4036,84.4,28,0,15.14
715,Barra Patuca,HN,2022-07-28 19:58:24,clear sky,15.8,-84.2833,85.19,64,10,8.59
716,Mariental,NA,2022-07-28 19:58:25,scattered clouds,-24.6333,17.9667,62.35,18,38,13.24
717,Palmer,US,2022-07-28 19:54:02,broken clouds,42.1584,-72.3287,89.65,60,75,13.8
718,Atherton,GB,2022-07-28 19:58:25,overcast clouds,53.5237,-2.4935,65.28,76,100,3.0
719,Zabol,AF,2022-07-28 19:58:26,overcast clouds,32.25,67.25,76.44,62,100,13.94
